id,name,url,price,promo_price,brand
565926,"Макаронные изделия Barilla Spaghetti n.5 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-spagetti-450g,125.0,89.9,BARILLA
564219,"Макаронные изделия Barilla Girandole n.34 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/dzhirandole-barilla-450g,125.0,89.9,BARILLA
564285,"Макаронные изделия Barilla Fusilli n.98 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-fusilli-450g,125.0,89.9,BARILLA
209511,"Макаронные изделия Barilla Fettuccine из твердых сортов пшеницы, 500г",https://online.metro-cc.ru/products/barilla-fettuccine-500g,359.0,259.0,BARILLA
565577,"Макаронные изделия Barilla Capellini n.1 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-kapellini-450g,125.0,89.9,BARILLA
565876,"Макаронные изделия Barilla Pipe Rigate n.91 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-pipe-rigate-450g,125.0,89.9,BARILLA
595935483,"Макароны Federici вермишель №96, 400г",https://online.metro-cc.ru/products/400g-makarony-federici-vermishel-96,89.9,69.9,FEDERICI
565630,"Макаронные изделия Barilla Spaghettini n.3 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-spagettini-450g,125.0,89.9,BARILLA
210024,"Макаронные изделия Шебекинские рожок витой №388, 450г",https://online.metro-cc.ru/products/vitoj-rozhok-388-shebekinskie-450g,74.9,53.9,ШЕБЕКИНСКИЕ
375617,"Макаронные изделия Makfa Петушиные Гребешки, 450г",https://online.metro-cc.ru/products/makfa-petushinye-grebeshki-450g,74.9,49.9,MAKFA
565890,"Макаронные изделия Barilla Penne Rigate n.73 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-penne-rigate-450g,125.0,89.9,BARILLA
564372,"Макаронные изделия Barilla Cellentani n.297 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/chellentani-barilla-450g,125.0,89.9,BARILLA
420003,"Макаронные изделия Federici бантики №66, 400г",https://online.metro-cc.ru/products/federici-farfalle-bantiki-66-400g,89.9,54.9,FEDERICI
565729,"Макаронные изделия Barilla Bavette n.13 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-bavette-450g,125.0,89.9,BARILLA
564179,"Макароны Barilla Tortiglioni, 450г",https://online.metro-cc.ru/products/tortiloni-barilla-450g,125.0,89.9,BARILLA
118474,"Макаронные изделия Шебекинские спирали №366, 450г",https://online.metro-cc.ru/products/shebekinskie-spirali-366-450-g,74.9,53.9,ШЕБЕКИНСКИЕ
122105,"Спагетти Шебекинские №002, 450г",https://online.metro-cc.ru/products/spagetti-shebekinskie-002-450g,74.9,53.0,ШЕБЕКИНСКИЕ
565651,"Макаронные изделия Barilla Filini n.30 из твердых сортов пшеницы, 450г",https://online.metro-cc.ru/products/barilla-filini-450g,125.0,89.9,BARILLA
180552,"Макаронные изделия Barilla Cannelloni из твердых сортов пшеницы, 250г",https://online.metro-cc.ru/products/kanellonni-barilla-250g,294.0,219.0,BARILLA
145561,"Макаронные изделия Federici пружинки рифленые, 500г",https://online.metro-cc.ru/products/federici-cavatappi-pruzhinki-riflenye-500g,89.9,54.9,FEDERICI
175243,"Макаронные изделия Barilla Lasagne из твердых сортов пшеницы, 500г",https://online.metro-cc.ru/products/art_458131,359.0,259.0,BARILLA
473717956,"METRO Chef Макароны спирали, 3кг",https://online.metro-cc.ru/products/3kg-makarony-metro-chef-spirali,349.0,309.0,METRO CHEF
376085,"Макаронные изделия Makfa спирали, 450г",https://online.metro-cc.ru/products/makfa-spirali-450g,74.9,49.9,MAKFA
660755,"Макароны Federici рожки рифленые, 500г",https://online.metro-cc.ru/products/makarony-federici-rozhki-riflenye-500g,89.9,54.9,FEDERICI
603204410,"Макароны Barilla Кампанелле высший сорт, 450г",https://online.metro-cc.ru/products/makarony-barilla-kampanelle-vysshiy-sort-450g,299.0,159.01,BARILLA
473940995,"METRO Chef Макароны рожки рифленые, 3кг",https://online.metro-cc.ru/products/3kg-makarony-metro-chef-rozhki-riflenye,349.0,309.0,METRO CHEF
564383,"Макаронные изделия Barilla Stelline n.27 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/stelline-barilla-450g,125.0,89.9,BARILLA
188187,"Макаронные изделия Barilla Mezze Penne Tricolore из твердых сортов пшеницы, 500г",https://online.metro-cc.ru/products/barilla-mecce-penne-trehcvetnye-500-g,319.0,219.0,BARILLA
299618219,"METRO Chef Макароны спагетти, 450г",https://online.metro-cc.ru/products/450g-makarony-metro-chef-spagetti,59.9,49.9,METRO CHEF
473941000,"METRO Chef Макароны спагетти, 3кг",https://online.metro-cc.ru/products/3kg-makarony-metro-chef-spagetti,349.0,309.0,METRO CHEF
486341,"Макаронные изделия Шебекинские Рожок русский №230, 450г",https://online.metro-cc.ru/products/art_619306,74.9,53.9,ШЕБЕКИНСКИЕ
595933503,"Макароны Federici спиральки №42, 400г",https://online.metro-cc.ru/products/400g-makarony-federici-spiralki-42,89.9,69.9,FEDERICI
603204420,"Макароны Barilla Казаречче высший сорт, 450г",https://online.metro-cc.ru/products/makarony-barilla-kazarechche-vysshiy-sort-450g,299.0,159.01,BARILLA
474214,"Макаронные изделия Шебекинские рожок №202, 450г",https://online.metro-cc.ru/products/shebekinskie-rozhok-202-450g,76.9,64.9,ШЕБЕКИНСКИЕ
109398,"Макаронные изделия Barilla Tagliatelle из твердых сортов пшеницы, 500г",https://online.metro-cc.ru/products/talyatelle-barilla-500g,359.0,259.0,BARILLA
211654,"Макаронные изделия Шебекинские бабочки №400, 350г",https://online.metro-cc.ru/products/shebekinskie-babochki-400-350g,85.9,53.9,ШЕБЕКИНСКИЕ
537681854,"METRO Chef Макароны Птитим, 450г",https://online.metro-cc.ru/products/450g-makarony-metro-chef-ptitim,189.0,149.0,METRO CHEF
592791305,"METRO Chef Макароны перья рифленые, 3кг",https://online.metro-cc.ru/products/3kg-makarony-metro-chef-perya-riflenye,,349.0,METRO CHEF
560336,"Макаронные изделия Federici спагетти №3 без глютена, 400г",https://online.metro-cc.ru/products/spagetti-3-federici-bez-glyutena-400g-55310,209.0,129.0,FEDERICI
214657,"Макаронные изделия Шебекинские ракушка №393, 450г",https://online.metro-cc.ru/products/shebekinskie-rakushka-393-450g,74.9,53.9,ШЕБЕКИНСКИЕ
111550,"Макаронные изделия Federici классические, 500г",https://online.metro-cc.ru/products/federici-klassicheskie-500g,89.9,54.9,FEDERICI
379005,"Макаронные изделия La Molisana №15 Спагетти с чернилами каракатицы, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-15-spagetti-s-chernilami-karakatitsy-500g,519.0,309.0,LA MOLISANA
642420,"Макаронные изделия Makfa Спагетти, 450г",https://online.metro-cc.ru/products/spagetti-makfa-450g,74.9,49.9,MAKFA
154460,"Макаронные изделия La Molisana №15С Спагетти, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-15s-spagetti-500g,299.0,189.0,LA MOLISANA
482844,"Макаронные изделия Barilla Spaghetti без глютена, 400г",https://online.metro-cc.ru/products/pasta-barilla-spagetti-bez-glyutenovye-400g,319.0,259.0,BARILLA
439675,"Макаронные изделия Barilla Bucatini n.9 из твёрдых сортов пшеницы, 400г",https://online.metro-cc.ru/products/barilla-bucatini-n9-400g,125.0,89.9,BARILLA
255630,"Макаронные изделия De Cecco спагетти, 1кг",https://online.metro-cc.ru/products/spagetti-de-cecco-1kg,589.0,379.01,DE CECCO
209030,"Макаронные изделия De Cecco феттуччине, 500г",https://online.metro-cc.ru/products/de-cecco-fettuchine-500-g,389.0,319.0,DE CECCO
155437,"Лапша 3 Glocken Genuss Pur мелкая, 500г",https://online.metro-cc.ru/products/lapsha-3-glocken-melkaya-500g,329.0,179.0,3 GLOCKEN
110045,"Спирали 3 Glocken Spiralen, 1кг",https://online.metro-cc.ru/products/spirali-3-glocken-spiralen-1000-g,,529.0,3 GLOCKEN
371374,"Паста жемчужная Bravolli! Птитим, 350г",https://online.metro-cc.ru/products/art_532559,,204.0,BRAVOLLI!
603826528,"Макароны Barilla Penne Rigate Integrale цельнозерновые, 450г",https://online.metro-cc.ru/products/450g-makarony-barilla-penne-rigate-integrale,223.0,119.0,BARILLA
377448,"Макаронные изделия La Molisana №108 Пружинки, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-108-pruzhinki-500g,267.0,189.0,LA MOLISANA
396290,"Макаронные изделия Makfa вермишель паутинка, 450г",https://online.metro-cc.ru/products/makfa-vermishel-pautinka-450g,74.9,49.9,MAKFA
375686,"Макароны Makfa витки, 450г",https://online.metro-cc.ru/products/makfa-vitki-450g,74.9,49.9,MAKFA
375616,"Макароны Makfa перья любительские, 450г",https://online.metro-cc.ru/products/makfa-perya-lyubitelskie-450g,74.9,49.9,MAKFA
614597,"Макаронные изделия Barilla Bavettine n.11 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/bavettine-barilla-11-450g,125.0,89.9,BARILLA
446276,"Макаронные изделия Шебекинские спагеттини №001, 450г",https://online.metro-cc.ru/products/spagettini-shebekinskie-001-450-g,74.9,53.9,ШЕБЕКИНСКИЕ
139088,"Лапша 3 Glocken Гнезда яичная, 500г",https://online.metro-cc.ru/products/lapsha-3-glocken-gnezda-500-g,409.0,269.01,3 GLOCKEN
211247,"Макаронные изделия De Cecco тальятелле, 500г",https://online.metro-cc.ru/products/de-cecco-talyatelle-500-g,389.0,299.0,DE CECCO
564537,"Макаронные изделия Barilla Spaghettoni n.7 из твёрдых сортов пшеницы, 450г",https://online.metro-cc.ru/products/pasta-barilla-spaghettoni-spagettoni-450g,125.0,89.9,BARILLA
379123,"Макаронные изделия De Cecco фарфалле №93 трехцветные, 500г",https://online.metro-cc.ru/products/farfalle-de-cecco-tricolore-93-500g,389.0,219.0,DE CECCO
540081,"Макаронные изделия 3 Glocken лапша мелкая, 350г",https://online.metro-cc.ru/products/lapsha-melkaya-gold-ei-350-g,339.0,199.0,3 GLOCKEN
173732,"Макаронные изделия Barilla Lasagne Uovo яичная, 500г",https://online.metro-cc.ru/products/lazanya-yaichnaya-barilla-500g,469.0,339.0,BARILLA
595933523,"Макароны Federici спагетти №3, 400г",https://online.metro-cc.ru/products/400g-makarony-federici-spagetti-3,89.9,69.9,FEDERICI
592161423,"METRO Chef Макароны лапша, 3кг",https://online.metro-cc.ru/products/3kg-makarony-metro-chef-lapsha,,349.0,METRO CHEF
146038,"Клецки De Cecco Gnocchi di Patate Ньокки картофельные, 500г",https://online.metro-cc.ru/products/de-cecco-kartofelnye-klecki-nokki-500g,283.0,169.0,DE CECCO
539022,"Макаронные изделия Barilla Orecchiette из твёрдых сортов пшеницы, 500г",https://online.metro-cc.ru/products/orecchiette-barilla-500-g,359.0,259.0,BARILLA
533686929,"METRO Chef Макароны Орзо, 450г",https://online.metro-cc.ru/products/450g-makarony-metro-chef-orzo,185.0,149.0,METRO CHEF
483151,"Макаронные изделия Barilla Fusilli без глютена, 400г",https://online.metro-cc.ru/products/pasta-barilla-bezglyutenovaya-fusilli-400g,319.0,259.0,BARILLA
482736,"Макаронные изделия Barilla Penne Rigate без глютена, 400г",https://online.metro-cc.ru/products/pasta-barilla-bezglyutenovaya-penne-rigate-400g,319.0,259.0,BARILLA
630693,"Макаронные изделия Barilla Tagliatelle Uovo яичные, 450г",https://online.metro-cc.ru/products/450g-barilla-talyatelle-yaichn,519.0,349.0,BARILLA
626402,"Макаронные изделия De Cecco паппарделле, 500г",https://online.metro-cc.ru/products/500g-pappardelle-de-cecco,409.0,349.0,DE CECCO
620447,"aro рожки рифленые №56, 400 г",https://online.metro-cc.ru/products/400g-rozhki-aro-riflenye-56,,22.5,ARO
626217,"Макаронные изделия De Cecco Лингвини, 1кг",https://online.metro-cc.ru/products/1kg-lingvini-de-cecco,589.0,379.01,DE CECCO
540322,"Лапша 3 Glocken Узкая яичная, 350г",https://online.metro-cc.ru/products/lapsha-3-glocken-schmale-bandnudeln-melkaya-350-g,339.0,199.0,3 GLOCKEN
150088,"Макаронные изделия La Molisana №66 Бантики, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-66-bantiki-500g,272.0,189.0,LA MOLISANA
117250,"Макаронные изделия La Molisana №20В Перья рифленые, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-20v-perya-riflenye-500g,267.0,189.0,LA MOLISANA
127890,"Макаронные изделия Barilla Mafaldine из твердых сортов пшеницы, 500г",https://online.metro-cc.ru/products/barilla-mafaldine-500g,319.0,219.0,BARILLA
448002,"Макаронные изделия La Molisana №1/15В Спагетти квадратные, 500г",https://online.metro-cc.ru/products/makaronnye-izdeliya-la-molisana-1-15v-spagetti-kvadratnye-500g,249.0,179.0,LA MOLISANA
595933538,"Макароны Federici перья рифленые №23, 400г",https://online.metro-cc.ru/products/400g-makarony-federici-perya-riflenye-23,89.9,69.9,FEDERICI
595270,"Паста Bravolli! Орзо, 350г",https://online.metro-cc.ru/products/350g-pasta-bravolli-orzo,,182.0,BRAVOLLI!
221127,"Макаронные изделия 3 Glocken Genuss Pur Kelche клецки, 500г",https://online.metro-cc.ru/products/klecki-3-glocken-500g,329.0,179.0,3 GLOCKEN
524955,"Спагетти Dalla Costa со шпинатом и томатами, 500г",https://online.metro-cc.ru/products/spagetti-dalla-costa-so-shpinatom-tomatami-500g,469.0,319.0,DALLA COSTA
619032,"aro Перья рифленые №23, 400 г",https://online.metro-cc.ru/products/400g-perya-aro-riflenye-23,,22.5,ARO
299530709,"METRO Chef Макароны вермишель, 450г",https://online.metro-cc.ru/products/450g-makarony-metro-chef-vermishel,59.9,49.9,METRO CHEF
635511,"Макаронные изделия Maltagliati 040 ракушка мелкая, 450г",https://online.metro-cc.ru/products/450g-mak-izd-maltagliati-040-rakushka-melkaya,106.0,79.9,MALTAGLIATI
